filename,material_id,cif
CadmiumChloride_MoO2.cif,581,"data_image0
_chemical_formula_structural       Mo3O6
_chemical_formula_sum              ""Mo3 O6""
_cell_length_a       3.17752
_cell_length_b       3.17752
_cell_length_c       14.6751
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Mo  Mo1       1.0  0.00000  0.00000  0.00000  1.0000
  Mo  Mo2       1.0  0.66667  0.33333  0.33333  1.0000
  Mo  Mo3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
Spinel_BiBi2O4.cif,593,"data_image0
_chemical_formula_structural       Bi24O32
_chemical_formula_sum              ""Bi24 O32""
_cell_length_a       9.06132
_cell_length_b       9.06132
_cell_length_c       9.06132
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Bi  Bi1       1.0  0.50000  0.50000  0.50000  1.0000
  Bi  Bi2       1.0  0.50000  0.00000  0.00000  1.0000
  Bi  Bi3       1.0  0.00000  0.00000  0.50000  1.0000
  Bi  Bi4       1.0  0.00000  0.50000  0.00000  1.0000
  Bi  Bi5       1.0  0.25000  0.75000  0.25000  1.0000
  Bi  Bi6       1.0  0.75000  0.75000  0.75000  1.0000
  Bi  Bi7       1.0  0.75000  0.25000  0.25000  1.0000
  Bi  Bi8       1.0  0.25000  0.25000  0.75000  1.0000
  Bi  Bi9       1.0  0.12500  0.12500  0.12500  1.0000
  Bi  Bi10      1.0  0.87500  0.37500  0.62500  1.0000
  Bi  Bi11      1.0  0.37500  0.62500  0.87500  1.0000
  Bi  Bi12      1.0  0.62500  0.87500  0.37500  1.0000
  Bi  Bi13      1.0  0.37500  0.87500  0.62500  1.0000
  Bi  Bi14      1.0  0.87500  0.62500  0.37500  1.0000
  Bi  Bi15      1.0  0.62500  0.37500  0.87500  1.0000
  Bi  Bi16      1.0  0.12500  0.62500  0.62500  1.0000
  Bi  Bi17      1.0  0.87500  0.87500  0.12500  1.0000
  Bi  Bi18      1.0  0.37500  0.12500  0.37500  1.0000
  Bi  Bi19      1.0  0.37500  0.37500  0.12500  1.0000
  Bi  Bi20      1.0  0.87500  0.12500  0.87500  1.0000
  Bi  Bi21      1.0  0.62500  0.12500  0.62500  1.0000
  Bi  Bi22      1.0  0.12500  0.87500  0.87500  1.0000
  Bi  Bi23      1.0  0.12500  0.37500  0.37500  1.0000
  Bi  Bi24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
ZincBlende_LiO.cif,204,"data_image0
_chemical_formula_structural       Li4O4
_chemical_formula_sum              ""Li4 O4""
_cell_length_a       4.49413
_cell_length_b       4.49413
_cell_length_c       4.49413
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Li  Li1       1.0  0.00000  0.00000  0.00000  1.0000
  Li  Li2       1.0  0.00000  0.50000  0.50000  1.0000
  Li  Li3       1.0  0.50000  0.00000  0.50000  1.0000
  Li  Li4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
"
Spinel_TeTe2O4.cif,25,"data_image0
_chemical_formula_structural       Te24O32
_chemical_formula_sum              ""Te24 O32""
_cell_length_a       8.67907
_cell_length_b       8.67907
_cell_length_c       8.67907
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Te  Te1       1.0  0.50000  0.50000  0.50000  1.0000
  Te  Te2       1.0  0.50000  0.00000  0.00000  1.0000
  Te  Te3       1.0  0.00000  0.00000  0.50000  1.0000
  Te  Te4       1.0  0.00000  0.50000  0.00000  1.0000
  Te  Te5       1.0  0.25000  0.75000  0.25000  1.0000
  Te  Te6       1.0  0.75000  0.75000  0.75000  1.0000
  Te  Te7       1.0  0.75000  0.25000  0.25000  1.0000
  Te  Te8       1.0  0.25000  0.25000  0.75000  1.0000
  Te  Te9       1.0  0.12500  0.12500  0.12500  1.0000
  Te  Te10      1.0  0.87500  0.37500  0.62500  1.0000
  Te  Te11      1.0  0.37500  0.62500  0.87500  1.0000
  Te  Te12      1.0  0.62500  0.87500  0.37500  1.0000
  Te  Te13      1.0  0.37500  0.87500  0.62500  1.0000
  Te  Te14      1.0  0.87500  0.62500  0.37500  1.0000
  Te  Te15      1.0  0.62500  0.37500  0.87500  1.0000
  Te  Te16      1.0  0.12500  0.62500  0.62500  1.0000
  Te  Te17      1.0  0.87500  0.87500  0.12500  1.0000
  Te  Te18      1.0  0.37500  0.12500  0.37500  1.0000
  Te  Te19      1.0  0.37500  0.37500  0.12500  1.0000
  Te  Te20      1.0  0.87500  0.12500  0.87500  1.0000
  Te  Te21      1.0  0.62500  0.12500  0.62500  1.0000
  Te  Te22      1.0  0.12500  0.87500  0.87500  1.0000
  Te  Te23      1.0  0.12500  0.37500  0.37500  1.0000
  Te  Te24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
Rutile_WO2.cif,639,"data_image0
_chemical_formula_structural       W2O4
_chemical_formula_sum              ""W2 O4""
_cell_length_a       4.86
_cell_length_b       4.86
_cell_length_c       2.77
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  W   W1        1.0  0.00000  0.00000  0.00000  1.0000
  W   W2        1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
Wurtzite_AuO.cif,26,"data_image0
_chemical_formula_structural       Au2O2
_chemical_formula_sum              ""Au2 O2""
_cell_length_a       3.30051
_cell_length_b       3.30051
_cell_length_c       5.35118
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Au  Au1       1.0  0.33333  0.66667  0.00000  1.0000
  Au  Au2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
CadmiumIodide_HgO2.cif,62,"data_image0
_chemical_formula_structural       HgO2
_chemical_formula_sum              ""Hg1 O2""
_cell_length_a       3.01867
_cell_length_b       3.01867
_cell_length_c       4.50387
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hg  Hg1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
RockSalt_TiO.cif,645,"data_image0
_chemical_formula_structural       Ti4O4
_chemical_formula_sum              ""Ti4 O4""
_cell_length_a       4.177
_cell_length_b       4.177
_cell_length_c       4.177
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ti  Ti1       1.0  0.00000  0.00000  0.00000  1.0000
  Ti  Ti2       1.0  0.00000  0.50000  0.50000  1.0000
  Ti  Ti3       1.0  0.50000  0.00000  0.50000  1.0000
  Ti  Ti4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
  O   O2        1.0  0.50000  0.00000  0.00000  1.0000
  O   O3        1.0  0.00000  0.50000  0.00000  1.0000
  O   O4        1.0  0.00000  0.00000  0.50000  1.0000
"
RheniumTrioxide_WO3.cif,331,"data_image0
_chemical_formula_structural       WO3
_chemical_formula_sum              ""W1 O3""
_cell_length_a       3.89869
_cell_length_b       3.89869
_cell_length_c       3.89869
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  W   W1        1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.00000  0.50000  0.00000  1.0000
  O   O2        1.0  0.00000  0.00000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.00000  1.0000
"
Spinel_HgHg2O4.cif,90,"data_image0
_chemical_formula_structural       Hg24O32
_chemical_formula_sum              ""Hg24 O32""
_cell_length_a       8.73367
_cell_length_b       8.73367
_cell_length_c       8.73367
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hg  Hg1       1.0  0.50000  0.50000  0.50000  1.0000
  Hg  Hg2       1.0  0.50000  0.00000  0.00000  1.0000
  Hg  Hg3       1.0  0.00000  0.00000  0.50000  1.0000
  Hg  Hg4       1.0  0.00000  0.50000  0.00000  1.0000
  Hg  Hg5       1.0  0.25000  0.75000  0.25000  1.0000
  Hg  Hg6       1.0  0.75000  0.75000  0.75000  1.0000
  Hg  Hg7       1.0  0.75000  0.25000  0.25000  1.0000
  Hg  Hg8       1.0  0.25000  0.25000  0.75000  1.0000
  Hg  Hg9       1.0  0.12500  0.12500  0.12500  1.0000
  Hg  Hg10      1.0  0.87500  0.37500  0.62500  1.0000
  Hg  Hg11      1.0  0.37500  0.62500  0.87500  1.0000
  Hg  Hg12      1.0  0.62500  0.87500  0.37500  1.0000
  Hg  Hg13      1.0  0.37500  0.87500  0.62500  1.0000
  Hg  Hg14      1.0  0.87500  0.62500  0.37500  1.0000
  Hg  Hg15      1.0  0.62500  0.37500  0.87500  1.0000
  Hg  Hg16      1.0  0.12500  0.62500  0.62500  1.0000
  Hg  Hg17      1.0  0.87500  0.87500  0.12500  1.0000
  Hg  Hg18      1.0  0.37500  0.12500  0.37500  1.0000
  Hg  Hg19      1.0  0.37500  0.37500  0.12500  1.0000
  Hg  Hg20      1.0  0.87500  0.12500  0.87500  1.0000
  Hg  Hg21      1.0  0.62500  0.12500  0.62500  1.0000
  Hg  Hg22      1.0  0.12500  0.87500  0.87500  1.0000
  Hg  Hg23      1.0  0.12500  0.37500  0.37500  1.0000
  Hg  Hg24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
RheniumTrioxide_RuO3.cif,523,"data_image0
_chemical_formula_structural       RuO3
_chemical_formula_sum              ""Ru1 O3""
_cell_length_a       3.89815
_cell_length_b       3.89815
_cell_length_c       3.89815
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ru  Ru1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.00000  0.50000  0.00000  1.0000
  O   O2        1.0  0.00000  0.00000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.00000  1.0000
"
Wurtzite_CrO.cif,341,"data_image0
_chemical_formula_structural       Cr2O2
_chemical_formula_sum              ""Cr2 O2""
_cell_length_a       3.05658
_cell_length_b       3.05658
_cell_length_c       4.9427
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cr  Cr1       1.0  0.33333  0.66667  0.00000  1.0000
  Cr  Cr2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
Wurtzite_RuO.cif,527,"data_image0
_chemical_formula_structural       Ru2O2
_chemical_formula_sum              ""Ru2 O2""
_cell_length_a       3.15415
_cell_length_b       3.15415
_cell_length_c       5.10609
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ru  Ru1       1.0  0.33333  0.66667  0.00000  1.0000
  Ru  Ru2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
CaesiumChloride_RuO.cif,574,"data_image0
_chemical_formula_structural       RuO
_chemical_formula_sum              ""Ru1 O1""
_cell_length_a       2.64787
_cell_length_b       2.64787
_cell_length_c       2.64787
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ru  Ru1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
